MLSNUM,LISTPRICE,ZIP,BEDS,BATHS,SQFT,PHOTOURL
72036913,171900,1002,2,1,960,http://media.mlspin.com/photo.aspx?mls=72036913
71925840,279900,1013,2,2,1261,http://media.mlspin.com/photo.aspx?mls=71925840
71956103,81500,1013,2,1.5,810,http://media.mlspin.com/photo.aspx?mls=71956103
71953551,89900,1020,2,1,985,http://media.mlspin.com/photo.aspx?mls=71953551
72006376,264900,1020,3,2.5,1510,http://media.mlspin.com/photo.aspx?mls=72006376
72048376,279000,1020,2,2,1287,http://media.mlspin.com/photo.aspx?mls=72048376
72035448,99900,1022,1,1,875,http://media.mlspin.com/photo.aspx?mls=72035448
72057649,99900,1022,2,1,756,http://media.mlspin.com/photo.aspx?mls=72057649
72065023,99500,1022,2,1,736,http://media.mlspin.com/photo.aspx?mls=72065023
71982574,164000,1027,2,2,1048,http://media.mlspin.com/photo.aspx?mls=71982574
71990744,148900,1027,2,1.5,864,http://media.mlspin.com/photo.aspx?mls=71990744
72055608,114900,1027,1,1,697,http://media.mlspin.com/photo.aspx?mls=72055608
72077668,132500,1027,1,1.5,737,http://media.mlspin.com/photo.aspx?mls=72077668
72010037,54900,1040,1,1,644,http://media.mlspin.com/photo.aspx?mls=72010037
72044454,191900,1056,2,1.5,1144,http://media.mlspin.com/photo.aspx?mls=72044454
71995453,184900,1057,3,2.5,1678,http://media.mlspin.com/photo.aspx?mls=71995453
71990661,179000,1060,1,1,895,http://media.mlspin.com/photo.aspx?mls=71990661
72005615,111500,1060,2,1.5,1056,http://media.mlspin.com/photo.aspx?mls=72005615
72028637,215000,1060,1,1,830,http://media.mlspin.com/photo.aspx?mls=72028637
72030226,84500,1060,1,1,729,http://media.mlspin.com/photo.aspx?mls=72030226
72030571,239900,1060,2,1.5,1380,http://media.mlspin.com/photo.aspx?mls=72030571
72037945,599900,1060,5,3,2062,http://media.mlspin.com/photo.aspx?mls=72037945
72055105,223900,1060,2,1.5,1509,http://media.mlspin.com/photo.aspx?mls=72055105
72056047,107000,1060,2,1.5,1056,http://media.mlspin.com/photo.aspx?mls=72056047
72010176,134900,1069,2,2,1871,http://media.mlspin.com/photo.aspx?mls=72010176
71876183,329900,1075,2,2,1861,http://media.mlspin.com/photo.aspx?mls=71876183
71937481,99900,1075,2,1,858,http://media.mlspin.com/photo.aspx?mls=71937481
71964859,238950,1075,3,1.5,1789,http://media.mlspin.com/photo.aspx?mls=71964859
71976414,339900,1075,2,2,1375,http://media.mlspin.com/photo.aspx?mls=71976414
71976630,339900,1075,2,2,1375,http://media.mlspin.com/photo.aspx?mls=71976630
71976642,342500,1075,3,2.5,1600,http://media.mlspin.com/photo.aspx?mls=71976642
72063513,262000,1075,2,2,1366,http://media.mlspin.com/photo.aspx?mls=72063513
71981981,259900,1077,2,2,1443,http://media.mlspin.com/photo.aspx?mls=71981981
71990268,137900,1077,2,1,1008,http://media.mlspin.com/photo.aspx?mls=71990268
72006796,279900,1077,2,2,1443,http://media.mlspin.com/photo.aspx?mls=72006796
71970397,79900,1085,2,1.5,952,http://media.mlspin.com/photo.aspx?mls=71970397
72049585,141000,1085,2,1.5,782,http://media.mlspin.com/photo.aspx?mls=72049585
72029965,254900,1089,2,2,1280,http://media.mlspin.com/photo.aspx?mls=72029965
72055771,102000,1089,2,1,932,http://media.mlspin.com/photo.aspx?mls=72055771
72061052,57000,1089,2,1,541,http://media.mlspin.com/photo.aspx?mls=72061052
71993852,353000,1095,2,2,1547,http://media.mlspin.com/photo.aspx?mls=71993852
72031186,219900,1095,2,2,1376,http://media.mlspin.com/photo.aspx?mls=72031186
72046725,178500,1101,2,2.5,1136,http://media.mlspin.com/photo.aspx?mls=72046725
71869232,83000,1107,2,1.5,1036,http://media.mlspin.com/photo.aspx?mls=71869232
72076336,145000,1108,2,1.5,878,http://media.mlspin.com/photo.aspx?mls=72076336
71930130,39900,1118,3,10,950,http://media.mlspin.com/photo.aspx?mls=71930130
72049874,135000,1129,2,1.5,1872,http://media.mlspin.com/photo.aspx?mls=72049874
72069234,174900,1238,2,1.5,1240,http://media.mlspin.com/photo.aspx?mls=72069234
71867999,299900,1301,2,2,1395,http://media.mlspin.com/photo.aspx?mls=71867999
71956813,106900,1331,2,1.5,1392,http://media.mlspin.com/photo.aspx?mls=71956813
72015541,164900,1420,2,1.5,1299,http://media.mlspin.com/photo.aspx?mls=72015541
72025473,174900,1420,2,2,1320,http://media.mlspin.com/photo.aspx?mls=72025473
72055758,199900,1420,2,1.5,1298,http://media.mlspin.com/photo.aspx?mls=72055758
72060266,229900,1420,2,2,1359,http://media.mlspin.com/photo.aspx?mls=72060266
71989018,314000,1432,2,2.5,1840,http://media.mlspin.com/photo.aspx?mls=71989018
71929689,369000,1434,2,2.5,1396,http://media.mlspin.com/photo.aspx?mls=71929689
71845871,439900,1450,3,2.5,2497,http://media.mlspin.com/photo.aspx?mls=71845871
72035358,419000,1450,2,2,1174,http://media.mlspin.com/photo.aspx?mls=72035358
72048967,159900,1450,2,2,1092,http://media.mlspin.com/photo.aspx?mls=72048967
72067792,214900,1450,2,2,1218,http://media.mlspin.com/photo.aspx?mls=72067792
72008614,245000,1452,2,2.5,1688,http://media.mlspin.com/photo.aspx?mls=72008614
72041861,239900,1452,2,2,1130,http://media.mlspin.com/photo.aspx?mls=72041861
72052141,134900,1452,2,1.5,1458,http://media.mlspin.com/photo.aspx?mls=72052141
71823185,126000,1453,2,1.5,1221,http://media.mlspin.com/photo.aspx?mls=71823185
71951257,139900,1453,2,1.5,1439,http://media.mlspin.com/photo.aspx?mls=71951257
72034508,159900,1453,2,1.5,1150,http://media.mlspin.com/photo.aspx?mls=72034508
72036389,119900,1453,2,1.5,1224,http://media.mlspin.com/photo.aspx?mls=72036389
72043958,95500,1453,2,1.5,1184,http://media.mlspin.com/photo.aspx?mls=72043958
72047569,183000,1453,3,1.5,1496,http://media.mlspin.com/photo.aspx?mls=72047569
72052807,135000,1453,2,1.5,1204,http://media.mlspin.com/photo.aspx?mls=72052807
72054260,134999,1453,2,1.5,1336,http://media.mlspin.com/photo.aspx?mls=72054260
72058924,125000,1453,2,1.5,1368,http://media.mlspin.com/photo.aspx?mls=72058924
72060147,195000,1453,2,1.5,1376,http://media.mlspin.com/photo.aspx?mls=72060147
72063028,185000,1453,2,1.5,1384,http://media.mlspin.com/photo.aspx?mls=72063028
72043669,350000,1460,2,2,1522,http://media.mlspin.com/photo.aspx?mls=72043669
72017682,262900,1464,3,1.5,1700,http://media.mlspin.com/photo.aspx?mls=72017682
72047155,256900,1464,3,1.5,1568,http://media.mlspin.com/photo.aspx?mls=72047155
72053317,129000,1464,2,1.5,1160,http://media.mlspin.com/photo.aspx?mls=72053317
72057654,154000,1468,3,1.5,1708,http://media.mlspin.com/photo.aspx?mls=72057654
71982017,175000,1474,2,2.5,1971,http://media.mlspin.com/photo.aspx?mls=71982017
72010517,159000,1501,2,1.5,1116,http://media.mlspin.com/photo.aspx?mls=72010517
72038842,195000,1501,2,1.5,1040,http://media.mlspin.com/photo.aspx?mls=72038842
72042437,108500,1501,2,1,702,http://media.mlspin.com/photo.aspx?mls=72042437
72062143,459000,1503,2,2.5,2660,http://media.mlspin.com/photo.aspx?mls=72062143
72063313,184900,1504,3,1.5,1200,http://media.mlspin.com/photo.aspx?mls=72063313
72039851,215000,1505,3,1.5,1240,http://media.mlspin.com/photo.aspx?mls=72039851
71986908,144900,1507,2,1.5,1320,http://media.mlspin.com/photo.aspx?mls=71986908
71957929,108900,1510,3,1.5,1875,http://media.mlspin.com/photo.aspx?mls=71957929
71993928,249000,1510,2,2,1660,http://media.mlspin.com/photo.aspx?mls=71993928
72026523,175000,1510,1,1,972,http://media.mlspin.com/photo.aspx?mls=72026523
72038049,279000,1510,2,2,1802,http://media.mlspin.com/photo.aspx?mls=72038049
72040322,169900,1510,1,1,882,http://media.mlspin.com/photo.aspx?mls=72040322
72046836,150000,1510,2,1,991,http://media.mlspin.com/photo.aspx?mls=72046836
72049215,384900,1510,3,2.5,2500,http://media.mlspin.com/photo.aspx?mls=72049215
72055383,219900,1510,3,1.5,1437,http://media.mlspin.com/photo.aspx?mls=72055383
72059399,264900,1510,2,2,1700,http://media.mlspin.com/photo.aspx?mls=72059399
72060974,227900,1510,2,1.5,1451,http://media.mlspin.com/photo.aspx?mls=72060974
72009159,219900,1516,2,1.5,1375,http://media.mlspin.com/photo.aspx?mls=72009159
72022185,229900,1516,3,1.5,1370,http://media.mlspin.com/photo.aspx?mls=72022185
72055499,189000,1516,2,1.5,1152,http://media.mlspin.com/photo.aspx?mls=72055499
71889034,168000,1518,2,1,932,http://media.mlspin.com/photo.aspx?mls=71889034
71925565,419900,1519,3,2.5,2414,http://media.mlspin.com/photo.aspx?mls=71925565
72037765,299900,1519,2,2.5,2000,http://media.mlspin.com/photo.aspx?mls=72037765
72058672,189900,1519,2,2,1530,http://media.mlspin.com/photo.aspx?mls=72058672
72012495,149900,1520,2,1.5,1188,http://media.mlspin.com/photo.aspx?mls=72012495
72033981,154900,1520,2,1.5,1188,http://media.mlspin.com/photo.aspx?mls=72033981
72049535,134900,1520,2,1,988,http://media.mlspin.com/photo.aspx?mls=72049535
72060832,162000,1520,2,1.5,1551,http://media.mlspin.com/photo.aspx?mls=72060832
72048980,207000,1522,2,1.5,1394,http://media.mlspin.com/photo.aspx?mls=72048980
72060547,208900,1522,2,2,1276,http://media.mlspin.com/photo.aspx?mls=72060547
72011412,174900,1523,2,1.5,1200,http://media.mlspin.com/photo.aspx?mls=72011412
72036824,289900,1523,2,2.5,1621,http://media.mlspin.com/photo.aspx?mls=72036824
71953917,299900,1524,2,2,1368,http://media.mlspin.com/photo.aspx?mls=71953917
71953918,294900,1524,2,2,1368,http://media.mlspin.com/photo.aspx?mls=71953918
71996612,199999,1524,2,2,1444,http://media.mlspin.com/photo.aspx?mls=71996612
72027601,249900,1527,3,2.5,1455,http://media.mlspin.com/photo.aspx?mls=72027601
72046841,330000,1527,2,2.5,1794,http://media.mlspin.com/photo.aspx?mls=72046841
72049851,359000,1527,2,3.5,1949,http://media.mlspin.com/photo.aspx?mls=72049851
72054877,174900,1527,2,1.5,1320,http://media.mlspin.com/photo.aspx?mls=72054877
72038731,69900,1529,2,1.5,1162,http://media.mlspin.com/photo.aspx?mls=72038731
71947226,315000,1532,2,2,1430,http://media.mlspin.com/photo.aspx?mls=71947226
71988728,345000,1532,2,2,1600,http://media.mlspin.com/photo.aspx?mls=71988728
71991242,210000,1532,2,1.5,1728,http://media.mlspin.com/photo.aspx?mls=71991242
71997442,519900,1532,2,3.5,3050,http://media.mlspin.com/photo.aspx?mls=71997442
72010309,499900,1532,3,2.5,2300,http://media.mlspin.com/photo.aspx?mls=72010309
72059396,149900,1532,2,1,915,http://media.mlspin.com/photo.aspx?mls=72059396
71756078,114900,1535,2,1.5,1231,http://media.mlspin.com/photo.aspx?mls=71756078
72041661,288900,1536,2,2.5,2047,http://media.mlspin.com/photo.aspx?mls=72041661
72049456,299000,1536,2,2.5,1823,http://media.mlspin.com/photo.aspx?mls=72049456
72060850,350000,1536,2,2.5,2399,http://media.mlspin.com/photo.aspx?mls=72060850
72066869,209900,1536,2,3,1549,http://media.mlspin.com/photo.aspx?mls=72066869
71912775,229900,1537,2,2,1200,http://media.mlspin.com/photo.aspx?mls=71912775
72048278,154900,1540,2,1.5,1320,http://media.mlspin.com/photo.aspx?mls=72048278
71981701,214900,1543,2,2.5,1300,http://media.mlspin.com/photo.aspx?mls=71981701
72017364,219900,1543,2,2.5,1300,http://media.mlspin.com/photo.aspx?mls=72017364
71969860,299900,1545,2,2.5,2040,http://media.mlspin.com/photo.aspx?mls=71969860
72018056,119900,1545,1,1,685,http://media.mlspin.com/photo.aspx?mls=72018056
72046152,465000,1545,3,2.5,2509,http://media.mlspin.com/photo.aspx?mls=72046152
72050741,52000,1545,0,1,386,http://media.mlspin.com/photo.aspx?mls=72050741
72050752,53000,1545,0,1,386,http://media.mlspin.com/photo.aspx?mls=72050752
72055469,299900,1545,2,2.5,1866,http://media.mlspin.com/photo.aspx?mls=72055469
72060679,175000,1545,1,1,1287,http://media.mlspin.com/photo.aspx?mls=72060679
72067128,334900,1545,2,2.5,2087,http://media.mlspin.com/photo.aspx?mls=72067128
71933030,40000,1550,2,1,776,http://media.mlspin.com/photo.aspx?mls=71933030
72032418,99900,1550,2,1.5,1137,http://media.mlspin.com/photo.aspx?mls=72032418
72039683,149000,1560,2,1.5,1205,http://media.mlspin.com/photo.aspx?mls=72039683
72055007,172000,1560,3,1.5,1225,http://media.mlspin.com/photo.aspx?mls=72055007
71895136,333050,1564,2,2.5,1899,http://media.mlspin.com/photo.aspx?mls=71895136
71826938,499900,1568,2,2.5,2312,http://media.mlspin.com/photo.aspx?mls=71826938
72003881,277500,1568,2,2.5,1772,http://media.mlspin.com/photo.aspx?mls=72003881
72036965,305000,1568,3,2.5,3070,http://media.mlspin.com/photo.aspx?mls=72036965
72030963,239900,1569,3,1.5,1170,http://media.mlspin.com/photo.aspx?mls=72030963
72047796,250000,1569,2,1.5,1775,http://media.mlspin.com/photo.aspx?mls=72047796
72057233,198900,1569,2,1.5,1634,http://media.mlspin.com/photo.aspx?mls=72057233
72058501,289000,1569,3,2,2120,http://media.mlspin.com/photo.aspx?mls=72058501
71985597,324900,1570,2,2.5,1874,http://media.mlspin.com/photo.aspx?mls=71985597
72017303,124900,1570,3,1.5,1680,http://media.mlspin.com/photo.aspx?mls=72017303
71857103,699595,1581,4,2.5,2900,http://media.mlspin.com/photo.aspx?mls=71857103
72053074,895995,1581,4,2.5,3916,http://media.mlspin.com/photo.aspx?mls=72053074
72055534,368900,1581,2,2.5,1554,http://media.mlspin.com/photo.aspx?mls=72055534
72024413,334900,1583,3,2.5,2238,http://media.mlspin.com/photo.aspx?mls=72024413
72063907,349900,1583,2,2.5,1981,http://media.mlspin.com/photo.aspx?mls=72063907
72061120,244900,1590,2,1.5,1768,http://media.mlspin.com/photo.aspx?mls=72061120
72065931,139900,1602,2,2,1142,http://media.mlspin.com/photo.aspx?mls=72065931
71910057,109900,1603,2,2,1291,http://media.mlspin.com/photo.aspx?mls=71910057
72049127,115000,1603,2,2,1057,http://media.mlspin.com/photo.aspx?mls=72049127
71907422,149000,1604,2,1.5,1214,http://media.mlspin.com/photo.aspx?mls=71907422
71930661,99999,1604,2,1,784,http://media.mlspin.com/photo.aspx?mls=71930661
71984946,199900,1604,2,2,1222,http://media.mlspin.com/photo.aspx?mls=71984946
72001530,219900,1604,1,1.5,1036,http://media.mlspin.com/photo.aspx?mls=72001530
72009918,179900,1604,2,2,919,http://media.mlspin.com/photo.aspx?mls=72009918
72035485,239900,1604,2,3,1723,http://media.mlspin.com/photo.aspx?mls=72035485
72039299,249000,1604,2,2,1524,http://media.mlspin.com/photo.aspx?mls=72039299
72041941,159900,1604,2,2,988,http://media.mlspin.com/photo.aspx?mls=72041941
72052022,210000,1604,2,2,1282,http://media.mlspin.com/photo.aspx?mls=72052022
72054773,159900,1604,2,2,1119,http://media.mlspin.com/photo.aspx?mls=72054773
72055679,249000,1604,3,3,1723,http://media.mlspin.com/photo.aspx?mls=72055679
72057838,89000,1605,2,1,678,http://media.mlspin.com/photo.aspx?mls=72057838
72069475,49900,1605,3,1.5,1225,http://media.mlspin.com/photo.aspx?mls=72069475
72041397,239000,1606,2,2.5,1360,http://media.mlspin.com/photo.aspx?mls=72041397
72058645,50000,1608,0,1,315,http://media.mlspin.com/photo.aspx?mls=72058645
71994084,285000,1609,3,3.5,3123,http://media.mlspin.com/photo.aspx?mls=71994084
72009785,130000,1609,3,1,1304,http://media.mlspin.com/photo.aspx?mls=72009785
71943771,458400,1701,2,2.5,1852,http://media.mlspin.com/photo.aspx?mls=71943771
71952481,479900,1701,2,2.5,1848,http://media.mlspin.com/photo.aspx?mls=71952481
71952490,458400,1701,2,2.5,1852,http://media.mlspin.com/photo.aspx?mls=71952490
71952495,475900,1701,2,2.5,1852,http://media.mlspin.com/photo.aspx?mls=71952495
72031341,230000,1701,2,1.5,981,http://media.mlspin.com/photo.aspx?mls=72031341
72032310,149900,1701,2,1,764,http://media.mlspin.com/photo.aspx?mls=72032310
72061002,197000,1701,2,1,718,http://media.mlspin.com/photo.aspx?mls=72061002
72066987,186000,1701,1,1,758,http://media.mlspin.com/photo.aspx?mls=72066987
72066994,239900,1701,2,1.5,1026,http://media.mlspin.com/photo.aspx?mls=72066994
72073249,169000,1701,1,1,696,http://media.mlspin.com/photo.aspx?mls=72073249
71984327,119800,1702,1,1,613,http://media.mlspin.com/photo.aspx?mls=71984327
72025370,219900,1702,3,1,1310,http://media.mlspin.com/photo.aspx?mls=72025370
72058620,239500,1702,2,1.5,963,http://media.mlspin.com/photo.aspx?mls=72058620
72058875,392500,1702,3,3,2112,http://media.mlspin.com/photo.aspx?mls=72058875
72059481,232500,1702,2,2,1295,http://media.mlspin.com/photo.aspx?mls=72059481
72060422,150000,1702,2,1,977,http://media.mlspin.com/photo.aspx?mls=72060422
72062604,149900,1702,2,1,721,http://media.mlspin.com/photo.aspx?mls=72062604
72064292,279900,1702,2,2,1295,http://media.mlspin.com/photo.aspx?mls=72064292
72068358,257000,1702,3,1.5,1166,http://media.mlspin.com/photo.aspx?mls=72068358
72036281,225000,1718,2,1.5,1176,http://media.mlspin.com/photo.aspx?mls=72036281
72051085,286000,1718,3,2.5,1620,http://media.mlspin.com/photo.aspx?mls=72051085
72058594,218000,1718,2,1.5,1303,http://media.mlspin.com/photo.aspx?mls=72058594
72056063,98000,1719,1,1,830,http://media.mlspin.com/photo.aspx?mls=72056063
72060205,399900,1719,2,2,1692,http://media.mlspin.com/photo.aspx?mls=72060205
71984816,250000,1720,2,1.5,1188,http://media.mlspin.com/photo.aspx?mls=71984816
72008326,147000,1720,1,1,770,http://media.mlspin.com/photo.aspx?mls=72008326
72011706,197000,1720,2,2,1000,http://media.mlspin.com/photo.aspx?mls=72011706
72032189,149999,1720,2,1,730,http://media.mlspin.com/photo.aspx?mls=72032189
72032670,119900,1720,1,1,510,http://media.mlspin.com/photo.aspx?mls=72032670
72040337,747585,1720,2,3,3030,http://media.mlspin.com/photo.aspx?mls=72040337
72040748,125000,1720,2,1,600,http://media.mlspin.com/photo.aspx?mls=72040748
72045326,185000,1720,2,1,820,http://media.mlspin.com/photo.aspx?mls=72045326
72051370,289000,1720,2,1.5,1166,http://media.mlspin.com/photo.aspx?mls=72051370
72054085,135000,1720,1,1,770,http://media.mlspin.com/photo.aspx?mls=72054085
72056511,179000,1720,2,1,842,http://media.mlspin.com/photo.aspx?mls=72056511
72079540,99999,1720,2,1,600,http://media.mlspin.com/photo.aspx?mls=72079540
71986046,409990,1721,2,2.5,2035,http://media.mlspin.com/photo.aspx?mls=71986046
72017786,429990,1721,2,2.5,2035,http://media.mlspin.com/photo.aspx?mls=72017786
72017795,419990,1721,2,2.5,2035,http://media.mlspin.com/photo.aspx?mls=72017795
72029532,409900,1721,2,2.5,2596,http://media.mlspin.com/photo.aspx?mls=72029532
72030124,429990,1721,2,2.5,2035,http://media.mlspin.com/photo.aspx?mls=72030124
72030125,429990,1721,2,2.5,2035,http://media.mlspin.com/photo.aspx?mls=72030125
72030126,409990,1721,2,2.5,2035,http://media.mlspin.com/photo.aspx?mls=72030126
72030127,419990,1721,2,2.5,2035,http://media.mlspin.com/photo.aspx?mls=72030127
72042549,359900,1721,2,2.5,1750,http://media.mlspin.com/photo.aspx?mls=72042549
72047578,299900,1721,2,2.5,1345,http://media.mlspin.com/photo.aspx?mls=72047578
72052433,269000,1721,2,1.5,1414,http://media.mlspin.com/photo.aspx?mls=72052433
72054720,354900,1721,2,2.5,1900,http://media.mlspin.com/photo.aspx?mls=72054720
72054786,237000,1721,2,2,1224,http://media.mlspin.com/photo.aspx?mls=72054786
72057602,299900,1721,2,2.5,1631,http://media.mlspin.com/photo.aspx?mls=72057602
72058566,319900,1721,2,2.5,1631,http://media.mlspin.com/photo.aspx?mls=72058566
72064212,299900,1721,2,2.5,1631,http://media.mlspin.com/photo.aspx?mls=72064212
72064740,209000,1721,1,1,1112,http://media.mlspin.com/photo.aspx?mls=72064740
